n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
500,0.5,3,500053,0.0034540882337414035,0.049891292001120746,2025-10-07 13:59:45
500,0.5,4,500054,0.011512808149919848,0.057381999999051914,2025-10-07 13:59:45
500,0.5,5,500055,0.010467261126248774,0.05436124998959713,2025-10-07 13:59:45
500,0.5,7,500057,0.003222073019001683,0.059207125013927,2025-10-07 13:59:45
500,0.5,8,500058,0.0020467919477124147,0.06208141698152758,2025-10-07 13:59:45
500,0.5,6,500056,0.012742031243212583,0.07172241699299775,2025-10-07 13:59:45
500,0.5,10,500060,0.00633078720670071,0.04998449998674914,2025-10-07 13:59:45
500,0.5,11,500061,0.012326519455810182,0.04620783298742026,2025-10-07 13:59:45
500,0.5,9,500059,0.008349415142359564,0.07400975000928156,2025-10-07 13:59:45
500,0.5,12,500062,0.008067856830792287,0.05230054198182188,2025-10-07 13:59:45
500,0.5,13,500063,0.006928830217315507,0.06239258300047368,2025-10-07 13:59:45
500,0.5,17,500067,0.004767420323902744,0.03970337499049492,2025-10-07 13:59:45
500,0.5,15,500065,0.00589389466709867,0.05885066601331346,2025-10-07 13:59:45
500,0.5,18,500068,0.004231762825845787,0.046514500019839033,2025-10-07 13:59:45
500,0.5,16,500066,0.006008513461433204,0.05604633298935369,2025-10-07 13:59:45
500,0.5,14,500064,0.0021019045794073298,0.06834345898823813,2025-10-07 13:59:45
500,0.5,19,500069,0.005539786713528482,0.05079162499168888,2025-10-07 13:59:45
500,1.0,0,500100,0.0016055130272164785,0.049242707988014445,2025-10-07 13:59:47
500,1.0,1,500101,0.0012181786299594085,0.058042499993462116,2025-10-07 13:59:47
500,1.0,3,500103,0.0028163324462592903,0.04527654100093059,2025-10-07 13:59:47
500,1.0,2,500102,0.0016089803048517587,0.05440150000504218,2025-10-07 13:59:47
500,1.0,4,500104,0.0011588535922225749,0.05221316701499745,2025-10-07 13:59:47
500,1.0,5,500105,0.0011584009644134438,0.0552489580004476,2025-10-07 13:59:47
500,1.0,7,500107,0.0011820055970700816,0.06521683299797587,2025-10-07 13:59:47
500,1.0,6,500106,0.002550091140028062,0.07097287499345839,2025-10-07 13:59:47
500,1.0,10,500110,0.0010006369381148654,0.06447079198551364,2025-10-07 13:59:47
500,1.0,8,500108,0.0006297911898150095,0.08236854101414792,2025-10-07 13:59:47
500,1.0,9,500109,0.002119486824127477,0.07694704199093394,2025-10-07 13:59:47
500,1.0,13,500113,0.0008746385841465168,0.0655400830146391,2025-10-07 13:59:47
500,1.0,12,500112,0.001351662385803075,0.0757142499787733,2025-10-07 13:59:47
500,1.0,11,500111,0.004436861441959707,0.0800095830054488,2025-10-07 13:59:47
500,1.0,15,500115,0.0007751405982971816,0.047342625010060146,2025-10-07 13:59:47
500,1.0,14,500114,0.0007083506764778255,0.05173433298477903,2025-10-07 13:59:47
500,1.0,16,500116,0.001379473574375112,0.041408583987504244,2025-10-07 13:59:47
500,1.0,17,500117,0.0008630903122193942,0.04793354100547731,2025-10-07 13:59:47
500,1.0,18,500118,0.0012416060167967106,0.03894274999038316,2025-10-07 13:59:47
500,1.0,19,500119,0.001186105966400608,0.03971420900779776,2025-10-07 13:59:47
1000,0.1,0,1000010,0.025256533076991047,0.18927933301893063,2025-10-07 13:59:50
1000,0.1,1,1000011,0.05524971682231364,0.15594562501064502,2025-10-07 13:59:50
1000,0.1,2,1000012,0.024496908297720502,0.22195366700179875,2025-10-07 13:59:50
1000,0.1,3,1000013,0.017931700765678963,0.2175990839896258,2025-10-07 13:59:50
1000,0.1,5,1000015,0.020611550566480435,0.20191091700689867,2025-10-07 13:59:50
1000,0.1,9,1000019,0.03410104637500498,0.09944004198769107,2025-10-07 13:59:51
1000,0.1,6,1000016,0.019577953776398607,0.20715279199066572,2025-10-07 13:59:51
1000,0.1,7,1000017,0.016744766295527284,0.20374091700068675,2025-10-07 13:59:51
1000,0.1,8,1000018,0.0213931157669091,0.18228512498899363,2025-10-07 13:59:51
1000,0.1,4,1000014,0.04630635974458726,0.36636512499535456,2025-10-07 13:59:51
1000,0.1,10,1000020,0.04316029268967772,0.20659554097801447,2025-10-07 13:59:51
1000,0.1,12,1000022,0.031751978736732404,0.16667091700946912,2025-10-07 13:59:51
1000,0.1,11,1000021,0.04635055748613679,0.20377025002380833,2025-10-07 13:59:51
1000,0.1,13,1000023,0.0868252908942113,0.1694499590084888,2025-10-07 13:59:52
1000,0.1,14,1000024,0.05568246364389709,0.16487012497964315,2025-10-07 13:59:52
1000,0.1,15,1000025,0.025191124003328933,0.17007520800689235,2025-10-07 13:59:52
1000,0.1,16,1000026,0.05970674861771081,0.1714365829830058,2025-10-07 13:59:52
1000,0.1,17,1000027,0.02278125543417154,0.13194291602121666,2025-10-07 13:59:52
1000,0.1,18,1000028,0.04962307764827686,0.1277782500255853,2025-10-07 13:59:52
1000,0.1,19,1000029,0.07348196553440144,0.11227920898818411,2025-10-07 13:59:53
1000,0.2,0,1000020,0.014301506335595616,0.1341344999964349,2025-10-07 13:59:55
1000,0.2,1,1000021,0.010450998645237129,0.12000666599487886,2025-10-07 13:59:55
1000,0.2,2,1000022,0.009261004900587832,0.1810258750047069,2025-10-07 13:59:55
1000,0.2,3,1000023,0.016631007347808518,0.24288308300310746,2025-10-07 13:59:55
1000,0.2,4,1000024,0.016104481986208057,0.21210795801016502,2025-10-07 13:59:55
1000,0.2,8,1000028,0.015648524440602756,0.12216783297481015,2025-10-07 13:59:55
1000,0.2,5,1000025,0.008880198459064407,0.22375662499689497,2025-10-07 13:59:56
1000,0.2,6,1000026,0.010033972071669225,0.21410424998612143,2025-10-07 13:59:56
1000,0.2,7,1000027,0.0055923092796116404,0.18553691697889008,2025-10-07 13:59:56
1000,0.2,11,1000031,0.007906692130952733,0.12926966699887998,2025-10-07 13:59:56
1000,0.2,9,1000029,0.01600995719290298,0.2351533750188537,2025-10-07 13:59:56
1000,0.2,13,1000033,0.011593481649261165,0.16411149999476038,2025-10-07 13:59:56
1000,0.2,10,1000030,0.005158202940126707,0.25377983300131746,2025-10-07 13:59:56
1000,0.2,14,1000034,0.005998567818358957,0.17821462501888163,2025-10-07 13:59:56
1000,0.2,12,1000032,0.00820608776377732,0.20658587501384318,2025-10-07 13:59:56
1000,0.2,15,1000035,0.011792607078567368,0.17116545801400207,2025-10-07 13:59:56
1000,0.2,16,1000036,0.009728597946649467,0.187600332981674,2025-10-07 13:59:56
1000,0.2,17,1000037,0.03021048031083746,0.12151450000237674,2025-10-07 13:59:56
1000,0.2,18,1000038,0.013742093022014196,0.12127337499987334,2025-10-07 13:59:57
1000,0.2,19,1000039,0.020763324791545478,0.10402141700615175,2025-10-07 13:59:57
1000,0.5,0,1000050,0.0036404360648247193,0.1385049580130726,2025-10-07 13:59:59
1000,0.5,3,1000053,0.0028728811415555827,0.12388500000815839,2025-10-07 13:59:59
1000,0.5,1,1000051,0.0033966474738554666,0.21767054201336578,2025-10-07 13:59:59
1000,0.5,2,1000052,0.001548124805219915,0.22600012499606237,2025-10-07 13:59:59
1000,0.5,8,1000058,0.0019493884790939412,0.16119516699109226,2025-10-07 13:59:59
1000,0.5,4,1000054,0.0023261714972534933,0.21395591698819771,2025-10-07 13:59:59
1000,0.5,6,1000056,0.0012451441888792073,0.20195258400053717,2025-10-07 13:59:59
1000,0.5,7,1000057,0.0012669408054883213,0.2030619999859482,2025-10-07 13:59:59
1000,0.5,5,1000055,0.0018232596678536064,0.2324740419862792,2025-10-07 13:59:59
1000,0.5,10,1000060,0.00197920441780892,0.10863129200879484,2025-10-07 14:00:00
1000,0.5,9,1000059,0.0016894632002984668,0.21148633302072994,2025-10-07 14:00:00
1000,0.5,13,1000063,0.002305100740938551,0.17762591599603184,2025-10-07 14:00:00
1000,0.5,12,1000062,0.0011485347908779231,0.20135537500027567,2025-10-07 14:00:00
1000,0.5,11,1000061,0.003068734476924966,0.22610058402642608,2025-10-07 14:00:00
1000,0.5,16,1000066,0.001516754728684869,0.16955958300968632,2025-10-07 14:00:00
1000,0.5,17,1000067,0.001576319730111433,0.16426141699776053,2025-10-07 14:00:00
1000,0.5,14,1000064,0.0014873143858726492,0.20037195799523033,2025-10-07 14:00:00
1000,0.5,15,1000065,0.002689303106475544,0.20826191699597985,2025-10-07 14:00:00
1000,0.5,18,1000068,0.0018244327269144628,0.15242525000940077,2025-10-07 14:00:00
1000,0.5,19,1000069,0.002811825917346843,0.1032852920179721,2025-10-07 14:00:00
1000,1.0,0,1000100,0.0008052587644312794,0.15687566698761657,2025-10-07 14:00:02
1000,1.0,1,1000101,0.0004273174897444254,0.1684130830108188,2025-10-07 14:00:02
1000,1.0,5,1000105,0.00033682202391568635,0.11463283401099034,2025-10-07 14:00:02
1000,1.0,4,1000104,0.000370473395452944,0.18188941600965336,2025-10-07 14:00:02
1000,1.0,3,1000103,0.0004134445118997669,0.1966166660131421,2025-10-07 14:00:02
1000,1.0,2,1000102,0.0007221474174129744,0.21525150001980364,2025-10-07 14:00:02
1000,1.0,6,1000106,0.0007428180318538673,0.1748424159886781,2025-10-07 14:00:02
1000,1.0,7,1000107,0.0002689059648906725,0.21922137500951067,2025-10-07 14:00:03
1000,1.0,8,1000108,0.00032483107944432697,0.20974091699463315,2025-10-07 14:00:03
1000,1.0,10,1000110,0.0005924355807741189,0.1730205830244813,2025-10-07 14:00:03
1000,1.0,9,1000109,0.0007409017801522049,0.19694383299793117,2025-10-07 14:00:03
1000,1.0,11,1000111,0.0006526381067793102,0.20105545897968113,2025-10-07 14:00:03
1000,1.0,13,1000113,0.0003891858272803005,0.1976006249897182,2025-10-07 14:00:03
1000,1.0,12,1000112,0.0009048654056927286,0.20931445798487402,2025-10-07 14:00:03
1000,1.0,15,1000115,0.0005821399672022356,0.10507041600067168,2025-10-07 14:00:03
1000,1.0,17,1000117,0.0004304359980384449,0.12937004200648516,2025-10-07 14:00:03
1000,1.0,16,1000116,0.0005661140277458608,0.14018341701012105,2025-10-07 14:00:03
1000,1.0,14,1000114,0.0006275039702667295,0.24761829199269414,2025-10-07 14:00:03
1000,1.0,18,1000118,0.00036623312312534915,0.14492829202208668,2025-10-07 14:00:03
1000,1.0,19,1000119,0.0006870436958189928,0.11308566699153744,2025-10-07 14:00:03
2000,0.1,0,2000010,0.013594012702034227,0.7879842499969527,2025-10-07 14:00:07
2000,0.1,2,2000012,0.010031452694928264,0.7534633750037756,2025-10-07 14:00:08
2000,0.1,3,2000013,0.014061391518597475,0.7701360410137568,2025-10-07 14:00:08
2000,0.1,6,2000016,0.01727110256118927,0.5917805419885553,2025-10-07 14:00:09
2000,0.1,1,2000011,0.01115157817590149,0.8635913339967374,2025-10-07 14:00:09
2000,0.1,4,2000014,0.017256830753472358,0.743120708008064,2025-10-07 14:00:10
2000,0.1,5,2000015,0.012416190751367753,0.696667707990855,2025-10-07 14:00:11
2000,0.1,7,2000017,0.0055385733168421105,0.7411649159912486,2025-10-07 14:00:11
2000,0.1,8,2000018,0.00943808764162596,0.5709342919872142,2025-10-07 14:00:12
2000,0.1,9,2000019,0.017731474841709213,0.6573124169954099,2025-10-07 14:00:12
2000,0.1,10,2000020,0.025518448518258637,0.714224291004939,2025-10-07 14:00:13
2000,0.1,12,2000022,0.011782610870709745,0.6843526250158902,2025-10-07 14:00:14
2000,0.1,13,2000023,0.028396312090002113,0.6686627920134924,2025-10-07 14:00:14
2000,0.1,14,2000024,0.02767057308550707,0.668471708020661,2025-10-07 14:00:15
2000,0.1,15,2000025,0.019174025677955505,0.5734790419810452,2025-10-07 14:00:16
2000,0.1,11,2000021,0.017198574799560204,0.7587902919913176,2025-10-07 14:00:17
2000,0.1,16,2000026,0.018683224410525084,0.4179694580088835,2025-10-07 14:00:17
2000,0.1,17,2000027,0.047211227340731785,0.4102664580277633,2025-10-07 14:00:18
2000,0.1,18,2000028,0.022897453987775273,0.3892132499895524,2025-10-07 14:00:19
2000,0.1,19,2000029,0.01264312710131035,0.3712378749914933,2025-10-07 14:00:19
2000,0.2,0,2000020,0.009085118724168029,0.6562042080040555,2025-10-07 14:00:23
2000,0.2,7,2000027,0.012205428981475565,0.6493100410152692,2025-10-07 14:00:23
2000,0.2,5,2000025,0.004772012996194192,0.8485262499889359,2025-10-07 14:00:24
2000,0.2,1,2000021,0.004098351246310403,0.8951057500089519,2025-10-07 14:00:24
2000,0.2,3,2000023,0.0064369556750739606,0.9122825830127113,2025-10-07 14:00:25
2000,0.2,4,2000024,0.007879948912324181,0.9493742499907967,2025-10-07 14:00:25
2000,0.2,6,2000026,0.005999056188172512,0.9165580419939943,2025-10-07 14:00:26
2000,0.2,2,2000022,0.003250565555309713,0.9893839169817511,2025-10-07 14:00:26
2000,0.2,8,2000028,0.005515584895170349,0.5307466670055874,2025-10-07 14:00:27
2000,0.2,9,2000029,0.0033566276622030273,0.6291792920092121,2025-10-07 14:00:27
2000,0.2,10,2000030,0.009678961309573143,0.6293611659784801,2025-10-07 14:00:28
2000,0.2,12,2000032,0.003998233396255196,0.5882063750177622,2025-10-07 14:00:28
2000,0.2,13,2000033,0.0037705641257994253,0.5830252080049831,2025-10-07 14:00:28
2000,0.2,11,2000031,0.0071492964466768755,0.6816818749939557,2025-10-07 14:00:29
2000,0.2,15,2000035,0.00334144357177314,0.6353430419985671,2025-10-07 14:00:29
2000,0.2,16,2000036,0.009366692594864414,0.5183167500072159,2025-10-07 14:00:30
2000,0.2,14,2000034,0.003478731082483553,0.72399879101431,2025-10-07 14:00:30
2000,0.2,17,2000037,0.003306040727228545,0.36051112500717863,2025-10-07 14:00:31
2000,0.2,19,2000039,0.005913614191774904,0.346187999995891,2025-10-07 14:00:31
2000,0.2,18,2000038,0.01496823050836979,0.4415409159846604,2025-10-07 14:00:32
2000,0.5,0,2000050,0.0007496627806832928,0.622607916011475,2025-10-07 14:00:35
2000,0.5,6,2000056,0.0005399423939543497,0.7268380829773378,2025-10-07 14:00:35
2000,0.5,3,2000053,0.0009659201779424191,0.8120369160023984,2025-10-07 14:00:35
2000,0.5,2,2000052,0.0009063228036564577,0.8277523750148248,2025-10-07 14:00:35
2000,0.5,5,2000055,0.0010277796785007703,0.8492680419876706,2025-10-07 14:00:36
2000,0.5,1,2000051,0.00047897268823121565,0.8815562920062803,2025-10-07 14:00:36
2000,0.5,4,2000054,0.000731417585965976,0.8522119160043076,2025-10-07 14:00:36
2000,0.5,7,2000057,0.0007553766456954535,0.7388185000163503,2025-10-07 14:00:36
2000,0.5,8,2000058,0.0009399440638735784,0.5053312499949243,2025-10-07 14:00:37
2000,0.5,9,2000059,0.0003652413953128928,0.559073874988826,2025-10-07 14:00:37
2000,0.5,14,2000064,0.001283221581984119,0.6535994159930851,2025-10-07 14:00:37
2000,0.5,10,2000060,0.0008826508666108665,0.7358355420001317,2025-10-07 14:00:37
2000,0.5,15,2000065,0.0009275006939389334,0.6813637500163168,2025-10-07 14:00:38
2000,0.5,11,2000061,0.001038736866753287,0.7512001249997411,2025-10-07 14:00:38
2000,0.5,12,2000062,0.0007536357736009804,0.7152097500220407,2025-10-07 14:00:38
2000,0.5,13,2000063,0.0006481228018506065,0.7478985839989036,2025-10-07 14:00:38
2000,0.5,16,2000066,0.0005652853816349313,0.696201665996341,2025-10-07 14:00:38
2000,0.5,17,2000067,0.0007560156918403498,0.3697598750004545,2025-10-07 14:00:39
2000,0.5,18,2000068,0.0005902433115023911,0.3335154170054011,2025-10-07 14:00:39
2000,0.5,19,2000069,0.0005832711924868802,0.3915899590065237,2025-10-07 14:00:39
2000,1.0,0,2000100,0.00016893856122663202,0.49837283400120214,2025-10-07 14:00:42
2000,1.0,1,2000101,0.0002621397195874969,0.6664992079895455,2025-10-07 14:00:42
2000,1.0,4,2000104,0.0002922484317289333,0.5880977079796139,2025-10-07 14:00:42
