epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,5.3413612565795034,0.49898261573219543,0.05602603539882693,0.0005693850159341753,0.011826903243663894,0.0001666298164614983
0.2,2.850348342182137,0.5543872634643842,0.05751720634580124,0.0006238612411171051,0.011826903243663894,0.0001666298164614983
0.5,1.0212821116463406,0.17127589150093714,0.05826932500349358,0.0006537564601452607,0.011826903243663894,0.0001666298164614983
1,0.313478347636718,0.034170977491386825,0.0600511041469872,0.0005695787500273004,0.011826903243663894,0.0001666298164614983
5,0.11819577409774404,0.01626357165928902,0.058829939653514886,0.0008761861535953702,0.011826903243663894,0.0001666298164614983
