epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,89.82734726864459,16.236305301109613,0.010895589727442711,0.0005327736819031546,0.018495329421599496,3.981691274870366e-05
0.2,23.95475823662813,5.797548004491331,0.01071261240867898,0.0004955345342169,0.018495329421599496,3.981691274870366e-05
0.5,5.423411861773756,1.3082968368606367,0.0103810666478239,0.0003751244994297637,0.018495329421599496,3.981691274870366e-05
1,1.4213023956761777,0.16817316738922253,0.01041438530664891,0.00028212786942674427,0.018495329421599496,3.981691274870366e-05
5,0.17317543790737788,0.02035873345358402,0.009932774910703301,0.000422222419553688,0.018495329421599496,3.981691274870366e-05
