epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,0.8758938972942362,0.11459578599161335,0.24799136670771987,0.0036950311480897008,0.0019469622262262762,2.4552940847913326e-06
0.2,0.604262391720718,0.07709605351846001,0.2465008105384186,0.004172161529234522,0.0019469622262262762,2.4552940847913326e-06
0.5,0.08238661260249866,0.01025537852777127,0.25580755623523144,0.004192152480918823,0.0019469622262262762,2.4552940847913326e-06
1,0.03275273455273691,0.003074120230988654,0.24999480206752195,0.0032093775286010486,0.0019469622262262762,2.4552940847913326e-06
5,0.004000321906377242,0.0004282685127748396,0.25346150645054877,0.0038602740962918004,0.0019469622262262762,2.4552940847913326e-06
