epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,9.692377707294735,2.6871926409113653,0.045950118568725884,0.0012681121466369249,0.0061094826820690075,9.062218734027218e-05
0.2,3.150118316294903,0.4152633763487176,0.04384266446577385,0.0009689915457939285,0.0061094826820690075,9.062218734027218e-05
0.5,0.5325942428851781,0.058951355601865,0.04568074371200055,0.0011129979273126133,0.0061094826820690075,9.062218734027218e-05
1,0.13624899711294017,0.012027009756632992,0.044421931332908574,0.0010236602455668453,0.0061094826820690075,9.062218734027218e-05
5,0.01996380732684104,0.0016445457278912573,0.046386787469964476,0.0011083408345592125,0.0061094826820690075,9.062218734027218e-05
