epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,12.919258304209356,2.475924636537787,0.02377643131185323,0.0007296903727943203,0.0059195082984772225,0.00011046843841242323
0.2,6.371802609009142,1.4037014022933072,0.02368778132367879,0.000497362237996152,0.0059195082984772225,0.00011046843841242323
0.5,1.5922180974512323,0.13694721535834437,0.023509162478148937,0.0007423903182345979,0.0059195082984772225,0.00011046843841242323
1,0.3552952690446492,0.04198925861640134,0.023969095840584487,0.0006246079925068906,0.0059195082984772225,0.00011046843841242323
5,0.04616742195962221,0.004096185688718201,0.02352675626752898,0.0007015961424387411,0.0059195082984772225,0.00011046843841242323
