epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,2.4753384778795806,0.3745037507313643,0.1338716500787996,0.0011866607606006987,0.003303050391592605,1.516763097976196e-05
0.2,1.4997781931124103,0.14453288103246067,0.13125692922621965,0.001035146187934803,0.003303050391592605,1.516763097976196e-05
0.5,0.40568256585793944,0.05565728362200249,0.12926897704601287,0.0011913576074911183,0.003303050391592605,1.516763097976196e-05
1,0.08161264413148842,0.011051119166740297,0.13119262090185657,0.0012819930435413348,0.003303050391592605,1.516763097976196e-05
5,0.030434067170980055,0.004267520944853614,0.13265397091163322,0.0012729574818141586,0.003303050391592605,1.516763097976196e-05
