epsilon,DP_mean,DP_se,DP_time_mean,DP_time_se,MS_mean,MS_se
0.1,28.893562643078287,6.738903159758917,0.023591350007336587,0.00023074966064914353,0.039355165313541926,0.001586019546127435
0.2,11.830105427066352,2.8701788975955087,0.023115525033790617,0.00024243728028667307,0.039355165313541926,0.001586019546127435
0.5,2.9591734777342102,0.37485604132517736,0.023361845884937792,0.00028793955180705976,0.039355165313541926,0.001586019546127435
1,1.1612256189695267,0.10319676253916756,0.022620216652285308,0.0003248639551059593,0.039355165313541926,0.001586019546127435
5,0.9396918896197894,0.5496293422590735,0.023144020850304516,0.0002396860652414281,0.039355165313541926,0.001586019546127435
