n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
2000,0.1,14,2000024,0.02767057308550707,0.978245375037659,2025-10-08 18:01:11
2000,0.1,13,2000023,0.028396312090002113,1.031918584019877,2025-10-08 18:01:12
2000,0.1,15,2000025,0.019174025677955505,0.9485787079902366,2025-10-08 18:01:12
2000,0.1,19,2000029,0.01264312710131035,0.5875593750388362,2025-10-08 18:01:13
2000,0.1,17,2000027,0.047211227340731785,0.6826611250289716,2025-10-08 18:01:14
2000,0.1,16,2000026,0.018683224410525084,0.7611299580312334,2025-10-08 18:01:15
2000,0.1,18,2000028,0.022897453987775273,0.7234223330160603,2025-10-08 18:01:15
2000,0.2,0,2000020,0.009085118724168029,1.520618208043743,2025-10-08 18:01:23
2000,0.2,2,2000022,0.003250565555309713,1.536268999974709,2025-10-08 18:01:24
2000,0.2,1,2000021,0.004098351246310403,1.6925302500021644,2025-10-08 18:01:25
2000,0.2,3,2000023,0.0064369556750739606,1.6581618749769405,2025-10-08 18:01:25
2000,0.2,5,2000025,0.004772012996194192,1.479158166970592,2025-10-08 18:01:26
2000,0.2,4,2000024,0.007879948912324181,1.5049764169962145,2025-10-08 18:01:26
2000,0.2,7,2000027,0.012205428981475565,1.6142885420122184,2025-10-08 18:01:27
2000,0.2,6,2000026,0.005999056188172512,1.6765896249562502,2025-10-08 18:01:27
2000,0.2,8,2000028,0.005515584895170349,1.4406025829957798,2025-10-08 18:01:28
2000,0.2,9,2000029,0.0033566276622030273,1.327572209003847,2025-10-08 18:01:28
2000,0.2,10,2000030,0.009678961309573143,1.349784416030161,2025-10-08 18:01:29
2000,0.2,12,2000032,0.003998233396255196,1.2628665419761091,2025-10-08 18:01:30
2000,0.2,11,2000031,0.0071492964466768755,1.3223576659802347,2025-10-08 18:01:30
2000,0.2,14,2000034,0.003478731082483553,1.0724792500259355,2025-10-08 18:01:31
2000,0.2,15,2000035,0.00334144357177314,1.1035287919803523,2025-10-08 18:01:31
2000,0.2,13,2000033,0.0037705641257994253,1.4244372919783928,2025-10-08 18:01:32
2000,0.2,18,2000038,0.01496823050836979,0.6382341659627855,2025-10-08 18:01:32
2000,0.2,16,2000036,0.009366692594864414,0.7782422499731183,2025-10-08 18:01:33
2000,0.2,17,2000037,0.003306040727228545,0.7836021250113845,2025-10-08 18:01:33
2000,0.2,19,2000039,0.005913614191774904,0.6869225410046056,2025-10-08 18:01:34
2000,0.5,0,2000050,0.0007496627806832928,2.0576870830263942,2025-10-08 18:01:41
2000,0.5,2,2000052,0.0009063228036564577,1.9256867080111988,2025-10-08 18:01:42
2000,0.5,5,2000055,0.0010277796785007703,1.9670926249818876,2025-10-08 18:01:42
2000,0.5,3,2000053,0.0009659201779424191,2.1463632080121897,2025-10-08 18:01:43
2000,0.5,1,2000051,0.00047897268823121565,2.2885986659675837,2025-10-08 18:01:43
2000,0.5,7,2000057,0.0007553766456954535,1.7610653750016354,2025-10-08 18:01:43
2000,0.5,4,2000054,0.000731417585965976,2.27186174999224,2025-10-08 18:01:44
2000,0.5,6,2000056,0.0005399423939543497,2.236409207980614,2025-10-08 18:01:44
2000,0.5,9,2000059,0.0003652413953128928,2.0834096249891445,2025-10-08 18:01:44
2000,0.5,8,2000058,0.0009399440638735784,2.2458379580057226,2025-10-08 18:01:44
2000,0.5,11,2000061,0.001038736866753287,2.107525292027276,2025-10-08 18:01:45
2000,0.5,12,2000062,0.0007536357736009804,2.253487000009045,2025-10-08 18:01:45
2000,0.5,14,2000064,0.001283221581984119,2.0939717500004917,2025-10-08 18:01:45
2000,0.5,15,2000065,0.0009275006939389334,2.0166768340277486,2025-10-08 18:01:46
2000,0.5,10,2000060,0.0008826508666108665,2.391082959016785,2025-10-08 18:01:46
2000,0.5,13,2000063,0.0006481228018506065,2.207744334009476,2025-10-08 18:01:46
2000,0.5,16,2000066,0.0005652853816349313,1.0131958749843761,2025-10-08 18:01:46
2000,0.5,17,2000067,0.0007560156918403498,0.9268135410384275,2025-10-08 18:01:47
2000,0.5,18,2000068,0.0005902433115023911,0.8298147079767659,2025-10-08 18:01:47
2000,0.5,19,2000069,0.0005832711924868802,0.6664796669501811,2025-10-08 18:01:47
2000,1.0,2,2000102,0.00018679747889904907,1.4806643329793587,2025-10-08 18:01:54
2000,1.0,3,2000103,0.00016307158594841147,1.701846415991895,2025-10-08 18:01:54
2000,1.0,1,2000101,0.0002621397195874969,1.9068619580357336,2025-10-08 18:01:55
2000,1.0,0,2000100,0.00016893856122663202,2.0016286249738187,2025-10-08 18:01:55
2000,1.0,4,2000104,0.0002922484317289333,1.6997640829649754,2025-10-08 18:01:55
2000,1.0,6,2000106,0.00026616428338802235,1.5381155000068247,2025-10-08 18:01:55
2000,1.0,5,2000105,0.00017952064102014727,1.6911049580085091,2025-10-08 18:01:55
2000,1.0,7,2000107,0.0003023050090282616,1.9385063339723274,2025-10-08 18:01:56
2000,1.0,8,2000108,0.0002477009137916904,2.0157089580316097,2025-10-08 18:01:56
2000,1.0,9,2000109,0.0001881059501890714,1.993550916959066,2025-10-08 18:01:56
2000,1.0,11,2000111,0.00019947863454239473,1.9417644580244087,2025-10-08 18:01:56
2000,1.0,10,2000110,0.000267554257893089,2.007923999975901,2025-10-08 18:01:57
2000,1.0,12,2000112,0.0004001141148123701,1.9729350000270642,2025-10-08 18:01:57
2000,1.0,14,2000114,0.00020728034880891346,1.891016999958083,2025-10-08 18:01:57
2000,1.0,13,2000113,0.00015473623856663662,1.9871933750109747,2025-10-08 18:01:57
2000,1.0,15,2000115,0.0003724060515720619,1.6620926249888726,2025-10-08 18:01:57
2000,1.0,16,2000116,0.00020723976878507755,1.2153570000082254,2025-10-08 18:01:58
2000,1.0,19,2000119,0.00027993284278715256,0.9120027500321157,2025-10-08 18:01:58
