n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
100,0.1,6,100016,0.4716632505093563,0.01465845899656415,2025-10-07 13:37:29
100,0.1,8,100018,0.28570660436128864,0.004840375011553988,2025-10-07 13:37:29
100,0.1,7,100017,0.2396555237691796,0.010376374993938953,2025-10-07 13:37:29
100,0.1,9,100019,1.0639496633566115,0.008724374987650663,2025-10-07 13:37:29
100,0.1,10,100020,0.41780584330573567,0.008209874999010935,2025-10-07 13:37:29
100,0.1,11,100021,0.24214495356598445,0.00488195801153779,2025-10-07 13:37:29
100,0.1,13,100023,1.0992894711959063,0.0035958749940618873,2025-10-07 13:37:29
100,0.1,12,100022,0.43524598845707774,0.011184832983417436,2025-10-07 13:37:29
100,0.1,14,100024,1.480518463013906,0.004084292013430968,2025-10-07 13:37:29
100,0.1,15,100025,0.3922928999083565,0.0036477919784374535,2025-10-07 13:37:29
100,0.1,16,100026,0.47316784282493446,0.0042458749958314,2025-10-07 13:37:29
100,0.1,17,100027,1.0730632667396298,0.003410083008930087,2025-10-07 13:37:29
100,0.1,18,100028,0.2901455656532399,0.003345167002407834,2025-10-07 13:37:29
100,0.1,19,100029,0.32735755748532697,0.004704666993347928,2025-10-07 13:37:29
100,0.2,0,100020,0.11361963296114949,0.004304292000597343,2025-10-07 13:37:31
100,0.2,1,100021,0.11911406871373426,0.009931290987879038,2025-10-07 13:37:31
100,0.2,2,100022,0.25756334056127383,0.004671000002417713,2025-10-07 13:37:31
100,0.2,3,100023,0.5777220318641929,0.003946833981899545,2025-10-07 13:37:31
100,0.2,4,100024,0.4195554006338246,0.005614458990748972,2025-10-07 13:37:31
100,0.2,5,100025,0.11349813871074589,0.006922833010321483,2025-10-07 13:37:31
100,0.2,6,100026,0.1935914499065209,0.005767041991930455,2025-10-07 13:37:31
100,0.2,7,100027,0.35861532932029133,0.006464042002335191,2025-10-07 13:37:31
100,0.2,8,100028,0.07391708449446897,0.006152000016300008,2025-10-07 13:37:31
100,0.2,10,100030,0.22334211339210913,0.003714499995112419,2025-10-07 13:37:31
100,0.2,11,100031,0.06748941237058738,0.0036005000001750886,2025-10-07 13:37:31
100,0.2,13,100033,0.2438198825394151,0.003362457995535806,2025-10-07 13:37:31
100,0.2,12,100032,0.22673006410934984,0.003566875006072223,2025-10-07 13:37:31
100,0.2,9,100029,0.1352484968405333,0.008461041987175122,2025-10-07 13:37:31
100,0.2,14,100034,0.11931266007061597,0.006713915994623676,2025-10-07 13:37:31
100,0.2,16,100036,0.18735747892826318,0.007614332978846505,2025-10-07 13:37:31
100,0.2,17,100037,0.18215643942241544,0.007964833988808095,2025-10-07 13:37:31
100,0.2,18,100038,0.09763620686478125,0.005285874998662621,2025-10-07 13:37:31
100,0.2,15,100035,0.13402047392457844,0.010753459006082267,2025-10-07 13:37:31
100,0.2,19,100039,0.1382522347175947,0.009370375017169863,2025-10-07 13:37:31
100,0.5,0,100050,0.03638680562630489,0.004762791999382898,2025-10-07 13:37:34
100,0.5,1,100051,0.04107798330372046,0.00989929199567996,2025-10-07 13:37:34
100,0.5,2,100052,0.01415655136471369,0.005818792007630691,2025-10-07 13:37:34
100,0.5,3,100053,0.01719811143612331,0.0038714590191375464,2025-10-07 13:37:34
100,0.5,4,100054,0.03136082750304276,0.006932749995030463,2025-10-07 13:37:34
100,0.5,5,100055,0.0032694964111005744,0.010079542000312358,2025-10-07 13:37:34
100,0.5,6,100056,0.020885140793533593,0.004761209012940526,2025-10-07 13:37:34
100,0.5,8,100058,0.02055548914533213,0.004523333016550168,2025-10-07 13:37:34
100,0.5,7,100057,0.07020853766502987,0.007035249989712611,2025-10-07 13:37:34
100,0.5,10,100060,0.011357535026030725,0.0035934999759774655,2025-10-07 13:37:34
100,0.5,9,100059,0.04314160794014762,0.007004332990618423,2025-10-07 13:37:34
100,0.5,11,100061,0.032908967581410084,0.007222667016321793,2025-10-07 13:37:34
100,0.5,12,100062,0.05126536618276038,0.004266499978257343,2025-10-07 13:37:34
100,0.5,15,100065,0.06609224245142684,0.0033437909733038396,2025-10-07 13:37:34
100,0.5,13,100063,0.05987400031532087,0.007865999999921769,2025-10-07 13:37:34
100,0.5,14,100064,0.061544887376055686,0.008347875002073124,2025-10-07 13:37:34
100,0.5,16,100066,0.040238418079092134,0.007712666993029416,2025-10-07 13:37:34
100,0.5,17,100067,0.030069833518935093,0.006058666011085734,2025-10-07 13:37:34
100,0.5,18,100068,0.07948734513062998,0.006505792000098154,2025-10-07 13:37:34
100,0.5,19,100069,0.1541695825419292,0.0035263330210000277,2025-10-07 13:37:34
100,1.0,0,100100,0.0025681226079527354,0.009441959002288058,2025-10-07 13:37:36
100,1.0,1,100101,0.0036527868597807413,0.006720457982737571,2025-10-07 13:37:36
100,1.0,2,100102,0.0011439734967374224,0.00449654200929217,2025-10-07 13:37:36
100,1.0,3,100103,0.004979080881961414,0.005809292022604495,2025-10-07 13:37:36
100,1.0,4,100104,0.0016215245222711396,0.004470833984669298,2025-10-07 13:37:36
100,1.0,5,100105,0.01464621441064885,0.0034778330009430647,2025-10-07 13:37:36
100,1.0,7,100107,0.012685226188137957,0.004142374993534759,2025-10-07 13:37:36
100,1.0,8,100108,0.035765170008805705,0.003855916002066806,2025-10-07 13:37:36
100,1.0,10,100110,0.008688580875091705,0.003410625009564683,2025-10-07 13:37:36
100,1.0,6,100106,0.004913317191169248,0.011564332991838455,2025-10-07 13:37:36
100,1.0,11,100111,0.007528665696087058,0.0034000420127995312,2025-10-07 13:37:36
100,1.0,12,100112,0.005570713077378092,0.0038038330094423145,2025-10-07 13:37:36
100,1.0,9,100109,0.005723305300646132,0.012714917014818639,2025-10-07 13:37:36
100,1.0,13,100113,0.0059026572631742,0.007620958000188693,2025-10-07 13:37:36
100,1.0,16,100116,0.013502299024912769,0.004442542005563155,2025-10-07 13:37:36
100,1.0,14,100114,0.014667850243043068,0.01346945800469257,2025-10-07 13:37:36
100,1.0,17,100117,0.004545189388586617,0.003577541996492073,2025-10-07 13:37:36
100,1.0,15,100115,0.008367869485099272,0.013010416994802654,2025-10-07 13:37:36
100,1.0,18,100118,0.022105778692827968,0.007451291981851682,2025-10-07 13:37:36
100,1.0,19,100119,0.005464355764865722,0.005097791989101097,2025-10-07 13:37:36
500,0.1,0,500010,0.08087611967347849,0.05508845901931636,2025-10-07 13:37:38
500,0.1,1,500011,0.06053138701995002,0.06030462501803413,2025-10-07 13:37:38
500,0.1,3,500013,0.3196770830092501,0.04879545798758045,2025-10-07 13:37:38
500,0.1,2,500012,0.0633579266722051,0.07592662499519065,2025-10-07 13:37:38
500,0.1,4,500014,0.05684018881461737,0.09855979200801812,2025-10-07 13:37:38
500,0.1,5,500015,0.24144478086239668,0.08449462501448579,2025-10-07 13:37:38
500,0.1,6,500016,0.3400355770737619,0.08348508301423863,2025-10-07 13:37:38
500,0.1,8,500018,0.06561758612619534,0.048057874984806404,2025-10-07 13:37:38
500,0.1,7,500017,0.07694587891638872,0.08866029200726189,2025-10-07 13:37:38
500,0.1,9,500019,0.1158472836264734,0.08691808397998102,2025-10-07 13:37:38
500,0.1,12,500022,0.06331676919877294,0.05653262499254197,2025-10-07 13:37:38
500,0.1,11,500021,0.07246293156713036,0.06419341699802317,2025-10-07 13:37:38
500,0.1,10,500020,0.10209846260792704,0.07467595799244009,2025-10-07 13:37:38
500,0.1,13,500023,0.07051279705270079,0.06319833299494348,2025-10-07 13:37:39
500,0.1,14,500024,0.23424135314639227,0.063180833007209,2025-10-07 13:37:39
500,0.1,19,500029,0.049737287792878136,0.04519320800318383,2025-10-07 13:37:39
500,0.1,15,500025,0.08964788795351879,0.07621441700030118,2025-10-07 13:37:39
500,0.1,17,500027,0.1036656381586562,0.05251408400363289,2025-10-07 13:37:39
500,0.1,16,500026,0.09405829894526897,0.06805591698503122,2025-10-07 13:37:39
500,0.1,18,500028,0.15291790336705816,0.05797212498146109,2025-10-07 13:37:39
500,0.2,0,500020,0.022426725984634167,0.06336029100930318,2025-10-07 13:37:41
500,0.2,1,500021,0.015865400403745896,0.06645174999721348,2025-10-07 13:37:41
500,0.2,3,500023,0.014808684093527983,0.06507779198000208,2025-10-07 13:37:41
500,0.2,2,500022,0.016385117686249912,0.08593383300467394,2025-10-07 13:37:41
500,0.2,4,500024,0.046346333216478186,0.08324137501767837,2025-10-07 13:37:41
500,0.2,5,500025,0.00425200257963012,0.08499754100921564,2025-10-07 13:37:41
500,0.2,6,500026,0.024786393554375796,0.06125320799765177,2025-10-07 13:37:41
500,0.2,7,500027,0.032796679643855756,0.07110379199730232,2025-10-07 13:37:41
500,0.2,8,500028,0.028157913552131177,0.07628920799470507,2025-10-07 13:37:41
500,0.2,10,500030,0.05483568447232479,0.08339287497801706,2025-10-07 13:37:41
500,0.2,9,500029,0.01163196025405575,0.09074495901586488,2025-10-07 13:37:41
500,0.2,11,500031,0.0061139503624052655,0.05425654197460972,2025-10-07 13:37:41
500,0.2,13,500033,0.014545174006470183,0.05867183400550857,2025-10-07 13:37:41
500,0.2,12,500032,0.04045503584304585,0.07988562498940155,2025-10-07 13:37:41
500,0.2,15,500035,0.014242467178677979,0.063083542016102,2025-10-07 13:37:41
500,0.2,16,500036,0.016571949439948504,0.06367233299533837,2025-10-07 13:37:41
500,0.2,14,500034,0.02873520560995187,0.08039183300570585,2025-10-07 13:37:41
500,0.2,18,500038,0.014215157536216591,0.046482250007102266,2025-10-07 13:37:41
500,0.2,17,500037,0.012852632144934035,0.049971708009252325,2025-10-07 13:37:41
500,0.2,19,500039,0.005028868998502316,0.04610750000574626,2025-10-07 13:37:41
500,0.5,0,500050,0.004688582125934399,0.06378112497623079,2025-10-07 13:37:44
500,0.5,1,500051,0.003845392259716894,0.05372075000195764,2025-10-07 13:37:44
500,0.5,2,500052,0.003640373250914929,0.07934954098891467,2025-10-07 13:37:44
500,0.5,3,500053,0.002060037753898891,0.06649829199886881,2025-10-07 13:37:44
500,0.5,4,500054,0.006264994293272691,0.07128883298719302,2025-10-07 13:37:44
500,0.5,5,500055,0.002781477004063454,0.0833918749995064,2025-10-07 13:37:44
500,0.5,6,500056,0.00604098251685577,0.07165312502183951,2025-10-07 13:37:44
500,0.5,8,500058,0.003679219782925793,0.07598012499511242,2025-10-07 13:37:44
500,0.5,12,500062,0.005837578871821931,0.052317541994852945,2025-10-07 13:37:44
500,0.5,7,500057,0.003076626719167746,0.09821358299814165,2025-10-07 13:37:44
500,0.5,11,500061,0.006155397097931964,0.06307050000759773,2025-10-07 13:37:44
500,0.5,9,500059,0.004129286673009261,0.07157095801085234,2025-10-07 13:37:44
500,0.5,10,500060,0.0021346211092028067,0.09441183399758302,2025-10-07 13:37:44
500,0.5,13,500063,0.0049767000896253485,0.07947641698410735,2025-10-07 13:37:44
500,0.5,14,500064,0.0028743562247869813,0.07755750001524575,2025-10-07 13:37:44
500,0.5,16,500066,0.004035264191982346,0.05953512497944757,2025-10-07 13:37:44
500,0.5,18,500068,0.001335751389676735,0.05842654200387187,2025-10-07 13:37:44
500,0.5,19,500069,0.00340501646200806,0.05539112500264309,2025-10-07 13:37:44
500,0.5,15,500065,0.0034358584437994572,0.07509512500837445,2025-10-07 13:37:44
500,0.5,17,500067,0.0032663147112520006,0.06644887497532181,2025-10-07 13:37:44
500,1.0,0,500100,0.0013102538855108395,0.07142612501047552,2025-10-07 13:37:46
500,1.0,1,500101,0.0008311227835863289,0.05470908299321309,2025-10-07 13:37:46
500,1.0,2,500102,0.001038675242949186,0.06199095901683904,2025-10-07 13:37:46
500,1.0,4,500104,0.0015559915853831617,0.06363145899376832,2025-10-07 13:37:47
500,1.0,3,500103,0.0021058779942742293,0.0770555829803925,2025-10-07 13:37:47
500,1.0,5,500105,0.0006702732495967525,0.06399216700810939,2025-10-07 13:37:47
500,1.0,6,500106,0.0024252600684583686,0.05970237500150688,2025-10-07 13:37:47
500,1.0,7,500107,0.0015150705389146005,0.06348441599402577,2025-10-07 13:37:47
500,1.0,10,500110,0.0006726618721033885,0.06923570798244327,2025-10-07 13:37:47
500,1.0,9,500109,0.0019977422207895714,0.07443237499683164,2025-10-07 13:37:47
500,1.0,15,500115,0.0017719184981288378,0.05344795898417942,2025-10-07 13:37:47
500,1.0,13,500113,0.0010123647778438976,0.06770483401487581,2025-10-07 13:37:47
500,1.0,14,500114,0.0002978014493098013,0.06504841698915698,2025-10-07 13:37:47
500,1.0,8,500108,0.0015691416925619733,0.1008257910143584,2025-10-07 13:37:47
500,1.0,11,500111,0.0009792738431289988,0.10017399999196641,2025-10-07 13:37:47
500,1.0,12,500112,0.0014943477677860034,0.10639749999972992,2025-10-07 13:37:47
500,1.0,17,500117,0.0015626971417540703,0.04856970798573457,2025-10-07 13:37:47
500,1.0,16,500116,0.0010049458289319855,0.06366449999040924,2025-10-07 13:37:47
500,1.0,18,500118,0.00038950793513971917,0.043058125011157244,2025-10-07 13:37:47
500,1.0,19,500119,0.003140372656106136,0.042711791989859194,2025-10-07 13:37:47
1000,0.1,0,1000010,0.05444017604990872,0.2089818750100676,2025-10-07 13:37:49
1000,0.1,1,1000011,0.05289335636134403,0.20755558300879784,2025-10-07 13:37:50
1000,0.1,6,1000016,0.027244444701273716,0.12558150000404567,2025-10-07 13:37:50
1000,0.1,2,1000012,0.0364447944635705,0.23686483400524594,2025-10-07 13:37:50
1000,0.1,3,1000013,0.03262253367201444,0.18651816601050086,2025-10-07 13:37:50
1000,0.1,7,1000017,0.01605672500482465,0.166063042008318,2025-10-07 13:37:50
1000,0.1,4,1000014,0.039369252610780676,0.22610212498693727,2025-10-07 13:37:51
1000,0.1,5,1000015,0.02484536468844484,0.2354245420137886,2025-10-07 13:37:51
1000,0.1,10,1000020,0.05968320657088824,0.12972608400741592,2025-10-07 13:37:51
1000,0.1,8,1000018,0.03826110250314071,0.19092520800768398,2025-10-07 13:37:51
1000,0.1,9,1000019,0.024685966682345687,0.19946016700123437,2025-10-07 13:37:51
1000,0.1,14,1000024,0.040198944266754966,0.16459041598136537,2025-10-07 13:37:51
1000,0.1,13,1000023,0.04548675347962965,0.16902933400706388,2025-10-07 13:37:52
1000,0.1,11,1000021,0.05697270379518403,0.24059054200188257,2025-10-07 13:37:52
1000,0.1,12,1000022,0.028340128259255897,0.24503787499270402,2025-10-07 13:37:52
1000,0.1,16,1000026,0.024073848852236266,0.16251779100275598,2025-10-07 13:37:52
1000,0.1,15,1000025,0.060521618579584,0.21550670900614932,2025-10-07 13:37:52
1000,0.1,17,1000027,0.09664749462199851,0.15079654200235382,2025-10-07 13:37:53
1000,0.1,18,1000028,0.046474503213359844,0.1366861659917049,2025-10-07 13:37:53
1000,0.1,19,1000029,0.11416642865988157,0.10624904101132415,2025-10-07 13:37:53
1000,0.2,3,1000023,0.00896691459900916,0.11478429101407528,2025-10-07 13:37:55
1000,0.2,0,1000020,0.014255522868570769,0.1641691249969881,2025-10-07 13:37:56
1000,0.2,1,1000021,0.00829338397651141,0.18556862502009608,2025-10-07 13:37:56
1000,0.2,5,1000025,0.016417511858712715,0.13390737501322292,2025-10-07 13:37:56
1000,0.2,2,1000022,0.007977311766803085,0.18102333397837356,2025-10-07 13:37:56
1000,0.2,7,1000027,0.01939547916978114,0.1498970829998143,2025-10-07 13:37:56
1000,0.2,8,1000028,0.014023041410383432,0.09901404101401567,2025-10-07 13:37:56
1000,0.2,6,1000026,0.005651417330774318,0.2106116250215564,2025-10-07 13:37:56
1000,0.2,4,1000024,0.007499917392707809,0.24980125000001863,2025-10-07 13:37:57
1000,0.2,9,1000029,0.009800584333839986,0.17742383299628273,2025-10-07 13:37:57
1000,0.2,10,1000030,0.006815677534949046,0.16332558399881236,2025-10-07 13:37:57
1000,0.2,11,1000031,0.014725563019509768,0.18950287500047125,2025-10-07 13:37:57
1000,0.2,14,1000034,0.008474506385895005,0.1416754999954719,2025-10-07 13:37:57
1000,0.2,16,1000036,0.006994513162507774,0.11369199998443946,2025-10-07 13:37:57
1000,0.2,13,1000033,0.008253697594618732,0.20174366599530913,2025-10-07 13:37:57
1000,0.2,12,1000032,0.012940844769241604,0.23547524999594316,2025-10-07 13:37:57
1000,0.2,15,1000035,0.005897423343559589,0.17599687501206063,2025-10-07 13:37:57
1000,0.2,18,1000038,0.011503985235272431,0.11871050001354888,2025-10-07 13:37:58
1000,0.2,17,1000037,0.015504530551773282,0.14879916701465845,2025-10-07 13:37:58
1000,0.2,19,1000039,0.009455141720542994,0.11910224999883212,2025-10-07 13:37:58
1000,0.5,0,1000050,0.0011136510451225173,0.15317991698975675,2025-10-07 13:38:00
1000,0.5,1,1000051,0.0028875098641670902,0.18729045800864697,2025-10-07 13:38:00
1000,0.5,3,1000053,0.0008471696163713107,0.1731635420001112,2025-10-07 13:38:00
1000,0.5,2,1000052,0.00135948822786923,0.19363654201151803,2025-10-07 13:38:00
1000,0.5,4,1000054,0.0026731249696691,0.1923050420009531,2025-10-07 13:38:00
1000,0.5,5,1000055,0.0032203579852018295,0.2078838339948561,2025-10-07 13:38:00
1000,0.5,6,1000056,0.0008110961400579683,0.19199233400286175,2025-10-07 13:38:01
1000,0.5,9,1000059,0.0010371031270220525,0.13850954099325463,2025-10-07 13:38:01
1000,0.5,7,1000057,0.0013809059483932077,0.206600499979686,2025-10-07 13:38:01
1000,0.5,10,1000060,0.0011426149574209699,0.19143925001844764,2025-10-07 13:38:01
1000,0.5,8,1000058,0.0016505396283685739,0.24342899999464862,2025-10-07 13:38:01
1000,0.5,14,1000064,0.002458556247651192,0.16730245799408294,2025-10-07 13:38:01
1000,0.5,11,1000061,0.001636421263008005,0.2269592500233557,2025-10-07 13:38:01
1000,0.5,12,1000062,0.0030800516062989354,0.23221137499785982,2025-10-07 13:38:01
1000,0.5,15,1000065,0.0025579094493725094,0.1517275419901125,2025-10-07 13:38:01
1000,0.5,13,1000063,0.0033263002537613916,0.2479051249974873,2025-10-07 13:38:01
1000,0.5,16,1000066,0.0023741721361372745,0.16378754199831747,2025-10-07 13:38:01
1000,0.5,17,1000067,0.001915527094944045,0.13992229200084694,2025-10-07 13:38:01
1000,0.5,18,1000068,0.0008457251874611781,0.13036070900852792,2025-10-07 13:38:01
1000,0.5,19,1000069,0.0032301734051381164,0.12138341597164981,2025-10-07 13:38:01
1000,1.0,0,1000100,0.00024547502834003484,0.13681829199776985,2025-10-07 13:38:04
1000,1.0,1,1000101,0.0008191264011816991,0.14975583300110884,2025-10-07 13:38:04
1000,1.0,2,1000102,0.00029341281186820114,0.15747025000746362,2025-10-07 13:38:04
1000,1.0,3,1000103,0.0006310044292695585,0.16578541698982008,2025-10-07 13:38:04
1000,1.0,9,1000109,0.002283327455462834,0.11231758401845582,2025-10-07 13:38:04
1000,1.0,4,1000104,0.0002182183417894561,0.2048914170009084,2025-10-07 13:38:04
1000,1.0,5,1000105,0.0001594985477581075,0.19766099998378195,2025-10-07 13:38:04
1000,1.0,7,1000107,0.0004337440144202557,0.18709475002833642,2025-10-07 13:38:04
1000,1.0,6,1000106,0.00034134951948314494,0.23363750000135042,2025-10-07 13:38:04
1000,1.0,12,1000112,0.0003402528389811406,0.09807849998469464,2025-10-07 13:38:04
1000,1.0,8,1000108,0.000544631345298729,0.2238173329969868,2025-10-07 13:38:04
1000,1.0,10,1000110,0.0001915336918578828,0.20922249997965991,2025-10-07 13:38:04
1000,1.0,11,1000111,0.0009462170478068923,0.1958550830022432,2025-10-07 13:38:04
1000,1.0,15,1000115,0.0005025273488795203,0.13847579201683402,2025-10-07 13:38:04
1000,1.0,14,1000114,0.0006986017072806155,0.16639491700334474,2025-10-07 13:38:04
1000,1.0,13,1000113,0.00017173211704468036,0.19502908299909905,2025-10-07 13:38:04
1000,1.0,19,1000119,0.00047343038475234327,0.1070869590039365,2025-10-07 13:38:04
1000,1.0,16,1000116,0.0002274843685026507,0.1760775840084534,2025-10-07 13:38:04
1000,1.0,17,1000117,0.0002141283556743108,0.17665687500266358,2025-10-07 13:38:04
1000,1.0,18,1000118,0.00014103262540540008,0.1727100830175914,2025-10-07 13:38:04
2000,0.1,6,2000016,0.022157401798710077,0.5774488750030287,2025-10-07 13:38:09
2000,0.1,5,2000015,0.008528773191474095,0.6676747500023339,2025-10-07 13:38:10
2000,0.1,0,2000010,0.007812810545301842,0.8349239579983987,2025-10-07 13:38:10
2000,0.1,3,2000013,0.012615633184518815,0.7230824999860488,2025-10-07 13:38:11
2000,0.1,7,2000017,0.01391257667617657,0.534570582996821,2025-10-07 13:38:13
2000,0.1,2,2000012,0.004476554564883413,0.8994120839925017,2025-10-07 13:38:13
2000,0.1,4,2000014,0.00819195915101637,0.8663500410038978,2025-10-07 13:38:14
2000,0.1,1,2000011,0.007195575506861176,0.9961025829834398,2025-10-07 13:38:15
2000,0.1,11,2000021,0.014837489844838472,0.5436425830121152,2025-10-07 13:38:16
2000,0.1,10,2000020,0.01731620743882901,0.5627805419790093,2025-10-07 13:38:17
2000,0.1,15,2000025,0.008300138269540501,0.5425503330188803,2025-10-07 13:38:18
2000,0.1,9,2000019,0.010544005963184193,0.7245072080113459,2025-10-07 13:38:19
2000,0.1,13,2000023,0.008279916694188217,0.6497249170206487,2025-10-07 13:38:20
2000,0.1,12,2000022,0.0072551324375852155,0.6716885830101091,2025-10-07 13:38:21
2000,0.1,8,2000018,0.005156835540335135,0.8199291249911766,2025-10-07 13:38:21
2000,0.1,14,2000024,0.004807973190830654,0.6594369170197751,2025-10-07 13:38:22
2000,0.1,16,2000026,0.012354670879452016,0.4063981670187786,2025-10-07 13:38:23
2000,0.1,17,2000027,0.014176152082630933,0.414068459009286,2025-10-07 13:38:24
2000,0.1,18,2000028,0.010175729009685676,0.3478749170026276,2025-10-07 13:38:25
2000,0.1,19,2000029,0.018931415393970367,0.4309902079985477,2025-10-07 13:38:26
2000,0.2,0,2000020,0.003576131189554954,0.6517378340067808,2025-10-07 13:38:29
2000,0.2,1,2000021,0.0029976288946298234,0.6005744159920141,2025-10-07 13:38:30
2000,0.2,6,2000026,0.0028530655026090717,0.6723937090137042,2025-10-07 13:38:30
2000,0.2,4,2000024,0.0009150978582218363,0.7579570419911761,2025-10-07 13:38:31
2000,0.2,3,2000023,0.0017931415280625423,0.7689895409857854,2025-10-07 13:38:31
2000,0.2,2,2000022,0.0016406580179854895,0.84824083399144,2025-10-07 13:38:32
2000,0.2,7,2000027,0.003105702195736379,0.7770714170183055,2025-10-07 13:38:33
2000,0.2,5,2000025,0.001594952471631014,0.8584880410053302,2025-10-07 13:38:33
2000,0.2,8,2000028,0.0023799470159359733,0.5449188339989632,2025-10-07 13:38:34
2000,0.2,9,2000029,0.004540639061533055,0.7165103339939378,2025-10-07 13:38:34
2000,0.2,10,2000030,0.0025059869021252694,0.6161895419936627,2025-10-07 13:38:35
2000,0.2,11,2000031,0.0017284189235405216,0.6039415419800207,2025-10-07 13:38:36
2000,0.2,12,2000032,0.0044559428964973035,0.6380402089853305,2025-10-07 13:38:36
2000,0.2,13,2000033,0.0025592978577347854,0.5960396669979673,2025-10-07 13:38:37
2000,0.2,14,2000034,0.003056428169439423,0.6664750420022756,2025-10-07 13:38:37
2000,0.2,15,2000035,0.0036627972888962743,0.6502103749953676,2025-10-07 13:38:38
2000,0.2,16,2000036,0.0037777254117802393,0.5139670830103569,2025-10-07 13:38:38
2000,0.2,17,2000037,0.00246868533085772,0.3978629170160275,2025-10-07 13:38:39
2000,0.2,18,2000038,0.005619768502187586,0.34370408300310373,2025-10-07 13:38:40
2000,0.2,19,2000039,0.0013722688687692363,0.3966967089800164,2025-10-07 13:38:40
2000,0.5,0,2000050,0.0003458662466296015,0.5214463750016876,2025-10-07 13:38:43
2000,0.5,1,2000051,0.00031134525067534293,0.730817792005837,2025-10-07 13:38:43
2000,0.5,5,2000055,0.00012459248589578948,0.6427945839823224,2025-10-07 13:38:44
2000,0.5,2,2000052,0.0005608150579021096,0.7563824590179138,2025-10-07 13:38:44
2000,0.5,7,2000057,0.00015252680589903595,0.5072354170260951,2025-10-07 13:38:44
2000,0.5,3,2000053,0.0001634473968425741,0.7593027080001775,2025-10-07 13:38:44
2000,0.5,4,2000054,0.0006722965530406284,0.7553572499891743,2025-10-07 13:38:45
2000,0.5,6,2000056,0.000388331213045383,0.7520478329970501,2025-10-07 13:38:45
2000,0.5,8,2000058,0.0004165041252456228,0.6416635419882368,2025-10-07 13:38:45
2000,0.5,10,2000060,0.00017964899366284837,0.6412898330017924,2025-10-07 13:38:46
2000,0.5,9,2000059,0.00020532411217641513,0.6549151660001371,2025-10-07 13:38:46
2000,0.5,11,2000061,0.0003723853760744053,0.6937199580133893,2025-10-07 13:38:46
2000,0.5,13,2000063,0.00044958450902484083,0.6874609999940731,2025-10-07 13:38:46
2000,0.5,14,2000064,0.0005170678156327527,0.6952943750075065,2025-10-07 13:38:47
2000,0.5,15,2000065,0.00015774145608692258,0.6141942500253208,2025-10-07 13:38:47
2000,0.5,12,2000062,0.00010165126234059604,0.7447289999981876,2025-10-07 13:38:47
2000,0.5,16,2000066,0.0002738210949280655,0.46361283300211653,2025-10-07 13:38:47
2000,0.5,17,2000067,0.0005067472818250295,0.340551042027073,2025-10-07 13:38:48
2000,0.5,18,2000068,0.0003520722780854263,0.38688966701738536,2025-10-07 13:38:48
2000,0.5,19,2000069,0.0002714017340623138,0.3424773750011809,2025-10-07 13:38:48
2000,1.0,0,2000100,2.0624275446856924e-05,0.6524745830101892,2025-10-07 13:38:51
2000,1.0,2,2000102,3.477800742287344e-05,0.6193035829928704,2025-10-07 13:38:52
