n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
1000,0.5,6,1000056,0.004448433229665342,424.57042883400027,2025-10-02 16:59:42
1000,0.5,2,1000052,0.007080448495049467,425.0240233330005,2025-10-02 16:59:43
1000,0.5,8,1000058,0.004501085980448949,148.33973524999965,2025-10-02 17:02:09
1000,0.5,9,1000059,0.006634609359914197,149.48932087499998,2025-10-02 17:02:10
1000,1.0,0,1000100,0.003132649765803021,443.2365262080002,2025-10-02 17:09:36
1000,1.0,6,1000106,0.002062552624183999,443.06342575000053,2025-10-02 17:09:36
1000,1.0,5,1000105,0.004766589867880233,443.6921080000011,2025-10-02 17:09:37
1000,1.0,1,1000101,0.0007029132986281281,444.66013195899905,2025-10-02 17:09:38
1000,1.0,3,1000103,0.0011062900731402022,445.0386864160009,2025-10-02 17:09:38
1000,1.0,2,1000102,0.0010563553819126997,445.2040207909995,2025-10-02 17:09:38
1000,1.0,4,1000104,0.004625280885865322,445.24400745800085,2025-10-02 17:09:38
1000,1.0,7,1000107,0.0016914031235290786,445.3527307919994,2025-10-02 17:09:38
1000,1.0,9,1000109,0.004709617590014892,148.5173391669996,2025-10-02 17:12:04
1000,1.0,8,1000108,0.0038704298072356545,149.14623895799923,2025-10-02 17:12:05
